华为手机 nova 3e  全网通 128G 幻夜黑	1090505010000000000	
华为手机 畅享8e  全网通 32G  金	1090505010000000000	
螺纹钢	0000000000000000000	
华为手机 nova 3e  全网通 128G 樱语粉	1090505010000000000	
"妈咪爱,枯草杆菌二联活菌颗粒"	1070307100000000000	
"Y腾药,六味地黄丸  腾冲制药"	1070304010000000000	
华为平板电脑 M5 10.8英寸 WIFI 版(32GB+4GB)   香槟金	1090509010000000000	
欧普悦活香薰灯   白色	1090424010000000000	
HUAWEI P20 Pro智能视窗保护套（黑色）	1040305990000000000	
餐费	1010101060000000000	
葡萄糖酸钙锌口服溶液	1070302130000000000	
"葫芦娃,肠炎宁颗粒"	1070304020000000000	
润滑脂	0000000000000000000	
美德乐（Medela）瑞士进口丝韵翼双侧电动吸乳器/吸奶器/双边电动/待产包/便携/舒适	0000000000000000000	
新品五粮液091	0000000000000000000	
苹果_A1661 128GB	0000000000000000000	
45度国花瓷西凤酒（5年）	0000000000000000000	
苹果_A1660 32GB	0000000000000000000	
苹果_A1863 64GB	0000000000000000000	
苹果_A1661 32GB	0000000000000000000	
苹果_A1865 256G	0000000000000000000	
平板电脑M3青春版 CPN-ALOO(64GB+4GB)金	0000000000000000000	
平板电脑M3青春版 BAH-AL00(32GB+3GB)白	0000000000000000000	
电脑及配件	0000000000000000000	
HUAWEI P20 全网通 6GB+128GB 亮黑色	1090505010000000000	
九阳原汁机JYZ-E19	1090417050000000000	
九阳面条机JYN-L8	1090417050000000000	
九阳果汁机JYZ-E16	1090417050000000000	
九阳豆浆机DJ12B-A10	1090417050000000000	
九阳电炖锅DGD40-05AK	1090417010000000000	
苏菲的世界/苏菲的世界系列	1060201019900000000	
华为手机 Mate 10 Pro  全网通 128G 银钻灰	1090505010000000000	
明朝那些事儿(增补版共9册)	1060201019900000000	
GIANT捷安特GD041五组一体式镜片专业款眼镜	1090314010000000000	
羊绒	0000000000000000000	
华为笔记本电脑 MateBook X I5+4GB+256GB 深空灰	1090509010000000000	
金蝶K/3 WISE软件V14.0	0000000000000000000	
金蝶K/3 WISE软件V14.3	0000000000000000000	
海尔冰箱	1010104000000000000	
活动服务费	0000000000000000000	
ENZO补差价专用	1060509010000000000	
广告费	0000000000000000000	
甲基丙烯酸缩水甘油酯	0000000000000000000	
水泥	0000000000000000000	
夏普（SHARP）LCD-70SU665A 70英  无寸 日本原装液晶面板 4K超高清 智能液晶电视	0000000000000000000	
夏普（SHARP）LCD-70SU665A 70英寸 日本原装液晶面板 4K超高清 智能液晶电视	0000000000000000000	
乐歌(Loctek) LG8 (48-70英寸)免费安装电视架 电视挂架 电视机支架 旋转伸缩(特殊墙体不安装)	0000000000000000000	
罗技（Logitech）M275 无线鼠标 黑色	0000000000000000000	
小米手环 2 黑色	0000000000000000000	
小米运动蓝牙耳机 黑色	0000000000000000000	
小米运动蓝牙耳机 白色	0000000000000000000	
小米米家电动滑板车 白色	0000000000000000000	
小米平板2-官翻机 香槟金 16GB	0000000000000000000	
米家扫地机器人	0000000000000000000	
小米米家电动滑板车 黑色	0000000000000000000	
小米体脂秤 白色	0000000000000000000	
小米圈铁耳机 银色	0000000000000000000	
米家多功能网关 白色	0000000000000000000	
小米蓝牙音箱 金色	0000000000000000000	
小米盒子3S 黑色	0000000000000000000	
小米方盒子蓝牙音箱 黑色	0000000000000000000	
小米圈铁耳机 金色	0000000000000000000	
小米运动蓝牙耳机（黑） 黑色	0000000000000000000	
小米运动蓝牙耳机（白） 白色	0000000000000000000	
小米体脂秤 白色 通用	0000000000000000000	
米家LED随身灯 增强版 蓝色	0000000000000000000	
米家LED随身灯 增强版 白色	0000000000000000000	
米家扫地机器人主刷罩	0000000000000000000	
防雾霾口罩（浅灰色） 浅灰	0000000000000000000	
米家智能插座(ZigBee版) 白色	0000000000000000000	
小米空气净化器2 白色	0000000000000000000	
智米除菌加湿器 白色	0000000000000000000	
小米随身WIFI 黑色	0000000000000000000	
小米车载充电器 黑色USB  银色外观	0000000000000000000	
小米随身蓝牙音箱 星空灰	0000000000000000000	
小米网络音响 白色	0000000000000000000	
小米自拍杆（线控版） 黑色	0000000000000000000	
小米随身蓝牙音箱 金属银	0000000000000000000	
小米方盒子蓝牙音箱 象牙白	0000000000000000000	
小米蓝牙手柄 黑色	0000000000000000000	
小米空气净化器滤芯 经济版 蓝色	0000000000000000000	
普拉多	0000000000000000000	
戴纳肯GLE400 2996CC越野车	0000000000000000000	
陆地巡洋舰霸道3956CC越野车	0000000000000000000	
嘉恒览胜	0000000000000000000	
戴纳肯览胜越野车	0000000000000000000	
陆地巡洋舰	0000000000000000000	
联合之星览胜	0000000000000000000	
英路览胜	0000000000000000000	
商用空调	0000000000000000000	
空气能	0000000000000000000	
EDTA Na2 乙二胺四乙酸二钠 进口  100g	0000000000000000000	
TRIS-HCl 进口  100g	0000000000000000000	
美的空调	0000000000000000000	
尤妮佳（Moony）婴儿纸尿裤	0000000000000000000	
InFocus富可视50英寸4K超高清液晶电视50IU170	1090522010000000000	
华为手机 nova 2s 全网通 4GB+64GB 浅艾蓝	1090505010000000000	
金蝶智慧记VIP服务卡（1季度）	1060301010100000000	
云租赁服务	3040203000000000000	
咖啡用品	0000000000000000000	
星享卡	0000000000000000000	
"诺和龙,瑞格列奈片"	1070302050000000000	
"施慧达,苯磺酸左旋氨氯地平片"	1070302050000000000	
"立普妥,阿托伐他汀钙片"	1070302050000000000	
"万爽力,盐酸曲美他嗪片"	1070302050000000000	
笔记本HUAWEI MateBook X Pro MACH-W19(MX150 8GB+2	1090509010000000000	
空调清洗费	0000000000000000000	
空调加氨费	0000000000000000000	
空调安装费	0000000000000000000	
清洗消毒水池	0000000000000000000	
孟鲁司特钠(顺尔宁)颗粒/颗粒剂	0000000000000000000	
氯沙坦钾/氢氯噻嗪(海捷亚)片/片剂	0000000000000000000	
磷酸西格列汀(捷诺维)片/片剂	0000000000000000000	
依托考昔(安康信)片/片剂	0000000000000000000	
阿瑞匹坦(意美)胶囊/胶囊剂	0000000000000000000	
米氮平(瑞美隆)片/片剂	0000000000000000000	
KIS采集器：PDA－PT630（一维）带联通3G模块（硬件）i6100S	1090511030000000000	
华为运动蓝牙耳机 黑色	1090519060000000000	
冻鸡三节翼	0000000000000000000	
电解铜	0000000000000000000	
冻鸡中翼	0000000000000000000	
桑拿招待费	0000000000000000000	
迪米奇大睡袋110*45CM	1040201240000000000	
Avia伞车（型格英伦）	1040201240000000000	
助剂	0000000000000000000	
"菲普利,蛋白琥珀酸铁口服溶液"	1070302130000000000	
装订机尼龙管铆管 MZJ350、K50、9850S6、9850Z6通用	1090627990000000000	
Liv丽以芙LD033A NXT（变色紫色）眼镜	1090314010000000000	
西罗莫司片(雷帕鸣)	0000000000000000000	
年糕条（龙井）	0000000000000000000	
福临门花生油	0000000000000000000	
土鸡蛋	0000000000000000000	
锅巴（天香）	0000000000000000000	
牛百叶	0000000000000000000	
鲜蕨菜	0000000000000000000	
东古一品鲜酱油	0000000000000000000	
淀粉（韩国）	0000000000000000000	
加碘精盐（雪天）	0000000000000000000	
蚝油（海天）	0000000000000000000	
羊尾油	0000000000000000000	
羊后腿（大都）	0000000000000000000	
筋皮（进口）	0000000000000000000	
牛肋排（加拿大）	0000000000000000000	
HUAWEI P20 全网通 6GB+64GB 亮黑色	1090505010000000000	
迪针圆领背心	1040201240000000000	
小双面蓝套衣	1040201240000000000	
王针衣裤套	1040201240000000000	
华为智能手环 B3 运动版 韵律黑	1090505990000000000	
Autodesk产品包	0000000000000000000	
WPS Office 2016专业版办公软件V10.8	0000000000000000000	
MICROSOFT 软件 WINSVR STD CORE 2016 XT OLP 16NL	0000000000000000000	
活动板房	0000000000000000000	
明档一次性手套（艾玛斯）	0000000000000000000	
韩国口罩	0000000000000000000	
小便池过滤网	0000000000000000000	
塑料绳弹簧绳（瓶起子绳）	0000000000000000000	
复写打印纸三联（椿鸣）	0000000000000000000	
打价器	0000000000000000000	
尼龙丝白手套	0000000000000000000	
带盖锡纸盒（肯麦多）	0000000000000000000	
清洁布	0000000000000000000	
洗手液（東浪）	0000000000000000000	
玻璃清洁剂（惠浪）	0000000000000000000	
橙净（艺康）	0000000000000000000	
脱普66（艺康）	0000000000000000000	
省力波（艺康）	0000000000000000000	
215-D强力除油剂（艺康）	0000000000000000000	
厨房洗手液（艺康）	0000000000000000000	
桌面垃圾袋	0000000000000000000	
大串机导热管（金攀）	0000000000000000000	
大串机轴承（金攀）	0000000000000000000	
大串机温控开关（金攀）	0000000000000000000	
大串机齿轮轴（金攀）	0000000000000000000	
LED射灯	0000000000000000000	
大串机漏电保护	0000000000000000000	
大串机小风扇	0000000000000000000	
大串机大风扇	0000000000000000000	
大串机变压器	0000000000000000000	
胶水（续力）	0000000000000000000	
应付账款明细单	0000000000000000000	
针式打印机色带（德生）	0000000000000000000	
白钢鸭嘴壶	0000000000000000000	
冷面筐	0000000000000000000	
镜面清洁机	0000000000000000000	
百洁布	0000000000000000000	
艺康消毒粉	0000000000000000000	
白钢钎子桶	0000000000000000000	
袋装牙签	0000000000000000000	
味素（味元之）	0000000000000000000	
猪耳朵	0000000000000000000	
泰福高T-7420玻璃保鲜盒2件套0.64L*2褐色	1080114010000000000	
山羊毛	0000000000000000000	
山羊绒	0000000000000000000	
优途95#汽油(V)	0000000000000000000	
HUAWEI Mate RS 保时捷设计 全网通 6GB+512GB 玄黑 双卡	1090505010000000000	
中介服务费	0000000000000000000	
菠竹短裆衣（2件装）	1040201240000000000	
航短襟蛤	1040201240000000000	
筋皮（皓月）	0000000000000000000	
牛肋排（阿根廷）	0000000000000000000	
牛肉	0000000000000000000	
金龙鱼大豆油	0000000000000000000	
朝鲜族米肠	0000000000000000000	
富硒大米	0000000000000000000	
锦珍生抽（李锦记）	0000000000000000000	
鸽子料（半成品）	0000000000000000000	
羊后腿（蜀海）	0000000000000000000	
92#汽油	0000000000000000000	
鱿鱼	0000000000000000000	
面包（员工餐）	0000000000000000000	
一次性牙刷	0000000000000000000	
梳子	0000000000000000000	
吉祥物	0000000000000000000	
对联	0000000000000000000	
凳子	0000000000000000000	
一次性眼镜布	0000000000000000000	
棉指套	0000000000000000000	
台号牌	0000000000000000000	
空气炸锅（飞利浦）	0000000000000000000	
测氯试纸	0000000000000000000	
装手机自封袋	0000000000000000000	
小喷壶（艺康）	0000000000000000000	
塑料口罩盒	0000000000000000000	
三九感冒灵颗粒	1070304020000000000	
"aJ新博林,利巴韦林颗粒  四川百利"	1070302070000000000	
华南牌利巴韦林胶囊	1070302060000000000	
"健之佳,阿莫西林胶囊"	1070302060000000000	
提蓝短裤	1040201240000000000	
提红短裤	1040201240000000000	
华为智能手环 运动手环GPS版 黑	1090505990000000000	
凝蓝拆裤	1040201240000000000	
金士顿（Kingston）DT 100G3 16GB USB3.0 U盘 高速车载U盘 黑色	0000000000000000000	
IT-CEO 移动硬盘盒2.5英寸USB3.0 SATA串口笔记本硬盘外置盒子 SSD固态硬盘底座	0000000000000000000	
平板电脑	0000000000000000000	
APPLE电脑	0000000000000000000	
小米平板2-官翻机 樱花	0000000000000000000	
小米手机1 电信版首发纪念版 其他 黑色	0000000000000000000	
小米Note 顶配全网通 官翻版 香槟金 64GB	0000000000000000000	
红米手机3X-电信-定制-高配版-官翻版 经典银白32GB	0000000000000000000	
小米Max-电信-定制版-16G-银色 银色 16GB	0000000000000000000	
小米4C 全网通版 官翻机 粉色 16GB	0000000000000000000	
小米手机4 移动4G版 官翻机 雅黑色 16GB	0000000000000000000	
小米H3X CT电信定制机 白色 8GB	0000000000000000000	
红米手机3-全网通-电信定制版-官翻版 时尚银白 16GB	0000000000000000000	
红米手机2-移动4G-增强-双卡版-官翻机 深灰 16GB	0000000000000000000	
小米4C 全网通版 官翻机 蓝色 16GB	0000000000000000000	
小米手机1 普通版 其它 黑色	0000000000000000000	
小米手机4 电信4G版 官翻机 白色 16GB	0000000000000000000	
小米4C 全网通版 官翻机 蓝色 32GB	0000000000000000000	
红米手机3X-联通-定制-高配版-官翻版 经典银白 32GB	0000000000000000000	
红米手机3-全网通-高配版-官翻版 经典金色 32GB	0000000000000000000	
小米手机4 联通4G版 官翻机 白色 16GB	0000000000000000000	
小米4C 全网通版 官翻机 黄色 32GB	0000000000000000000	
红米手机3-全网通-高配版-官翻版 经典银白 32GB	0000000000000000000	
小米4C 全网通版 官翻机 白色 32GB	0000000000000000000	
红米手机2移动4G增强版 官翻机 灰色 16GB	0000000000000000000	
小米Max-全网通-官翻版 金色 16GB	0000000000000000000	
小米手机4 联通3G版 官翻机 亮白色 16GB	0000000000000000000	
小米手机4 移动4G版 官翻机 雅黑色 64GB	0000000000000000000	
小米手机4 移动4G特别版 官翻机 黑色 32GB	0000000000000000000	
小米手机4 移动4G特别版 官翻机 亮白色 16GB	0000000000000000000	
小米手机4 电信4G版 2GB内存 官翻机 黑色 16GB	0000000000000000000	
小米手机4 移动4G特别版 官翻机 亮白色 32GB	0000000000000000000	
小米Max高配全网通版 3GB内存 金色 64GB	0000000000000000000	
小米手机2 标准版32GB 白色	0000000000000000000	
小米手机4 联通4G版 2GB内存 官翻机 白色 16GB	0000000000000000000	
手机摩托罗拉 Z/XT1650-05	0000000000000000000	
红米手机1S移动4G版 8GB 亮白色	0000000000000000000	
红米手机1S移动4G版 8GB 糖果粉	0000000000000000000	
红米手机1S 联通版 8GB 柠檬黄	0000000000000000000	
红米手机1S 联通版 8GB 糖果粉	0000000000000000000	
红米手机1S 移动版 8GB 柠檬黄	0000000000000000000	
红米手机1S 移动版 8GB 糖果粉	0000000000000000000	
小米手机5s 全网通尊享版 4GB内存 哑光银白 128GB	0000000000000000000	
红米手机1S电信版 8GB 纯白色	0000000000000000000	
红米手机2-电信4G-双卡-增强版-深灰-官翻 灰色 16GB	0000000000000000000	
红米手机2电信4G增强版 官翻机 灰色 16GB	0000000000000000000	
红米手机2A 高配移动4G双卡版 绿色 16GB	0000000000000000000	
红米Pro-全网通-高配版-官翻版 高光灰色 64GB	0000000000000000000	
红米手机2电信4G增强版 灰色 16GB	0000000000000000000	
红米手机2移动4G增强版 白色 16GB	0000000000000000000	
红米手机1S 联通版 8GB 纯白色	0000000000000000000	
红米手机2A-移动4G-FPC-增强版-官翻版 深灰 16GB	0000000000000000000	
红米手机 移动版 4GB 金属灰	0000000000000000000	
红米手机 移动版 4GB 象牙白	0000000000000000000	
红米手机2 电信4G版 官翻机 粉色 8GB	0000000000000000000	
红米手机2-电信4G-双卡版-官翻机 淡	0000000000000000000	
红米Note3-双网通-官翻机 金色 16GB	0000000000000000000	
红米手机2电信4G增强版 白色 16GB	0000000000000000000	
红米手机2 联通4G双卡增强版 官翻机 浅绿 16GB	0000000000000000000	
红米Note3-双网通-增强版-官翻机 灰色 32GB	0000000000000000000	
红米Note移动特别版 8GB 白色	0000000000000000000	
红米手机2A 移动4G 双卡版 黄色 8GB	0000000000000000000	
红米Note3-双网通-增强版 官翻机 灰色 32GB	0000000000000000000	
红米手机2A 高配移动4G双卡版 灰色 16GB	0000000000000000000	
红米手机2-联通4G-双卡版-官翻机 白色 8GB	0000000000000000000	
红米手机1S 联通版 8GB 金属灰	0000000000000000000	
红米手机2A 高配移动4G双卡版官翻机 绿色 16GB	0000000000000000000	
红米手机 联通版 4GB 金属灰	0000000000000000000	
红米手机2 电信4G版 官翻机 绿色 8GB	0000000000000000000	
红米手机2电信4G版 淡粉色 8GB	0000000000000000000	
红米手机2 移动4G版 官翻机 灰色 8GB	0000000000000000000	
红米手机2电信4G版 浅绿色 8GB	0000000000000000000	
红米手机2 移动4G版 淡粉色 8GB	0000000000000000000	
红米手机2 移动4G版 明黄 8GB	0000000000000000000	
红米手机2 移动4G版 浅绿色 8GB	0000000000000000000	
红米手机2 移动4G版 官翻机 粉色 8GB	0000000000000000000	
红米手机2电信4G版 明黄 8GB	0000000000000000000	
红米手机2A 移动4G高配版 官翻机 白色 16GB	0000000000000000000	
红米手机2 电信4G版 双卡增强版 官翻版 浅绿 16GB	0000000000000000000	
红米手机2 联通4G双卡增强版 官翻机 淡	0000000000000000000	
红米手机1S 移动版 8GB 金属灰	0000000000000000000	
红米手机2-移动4G-双卡版 官翻机 深灰 8GB	0000000000000000000	
红米手机2 联通4G双卡增强版 官翻机 深灰 16GB	0000000000000000000	
红米手机2A 移动4G双卡版 白色 8GB	0000000000000000000	
红米手机2 移动合约版 灰色 8GB	0000000000000000000	
红米手机1S电信版 8GB 金属灰	0000000000000000000	
红米手机2 联通4G版 官翻机 黄色 8GB	0000000000000000000	
红米手机2 联通4G版 官翻机 绿色 8GB	0000000000000000000	
红米手机2 移动4G版 官翻机 绿色 8GB	0000000000000000000	
红米手机2A 移动4G 双卡版 官翻机 黄色 8GB	0000000000000000000	
红米Note3-双网通-增强版 官翻机 金色 32GB	0000000000000000000	
红米手机2A 移动4G 双卡版 官翻机 绿色 8GB	0000000000000000000	
红米手机2联通4G增强版 白色 16GB	0000000000000000000	
红米手机2A-移动4G-双卡版 官翻机 深灰 8GB	0000000000000000000	
红米手机2A 移动4G 双卡版 绿色 8GB	0000000000000000000	
