渡边B5-30页 26孔活页纸	0000000000000000000	
A4复印纸	0000000000000000000	
计算器	0000000000000000000	
档案盒	0000000000000000000	
传美80列二层白电脑纸	0000000000000000000	
订书机	0000000000000000000	
胶纸座	0000000000000000000	
齐心10号书钉	0000000000000000000	
中性笔	0000000000000000000	
齐心3号回形针	0000000000000000000	
剪刀	0000000000000000000	
中性笔芯	0000000000000000000	
思高固体胶 5020	0000000000000000000	
汽泡袋	0000000000000000000	
印台	0000000000000000000	
地板胶	0000000000000000000	
画夹	0000000000000000000	
插座	0000000000000000000	
双面胶纸	0000000000000000000	
封箱胶纸	0000000000000000000	
1/2不费时胶纸	0000000000000000000	
3/4不费时胶纸	0000000000000000000	
彩色复印纸	0000000000000000000	
大卷纸	0000000000000000000	
榄菊电热蚊香液+加热器	0000000000000000000	
洗洁精	0000000000000000000	
擦手纸	0000000000000000000	
纸杯9盎司	0000000000000000000	
维达抽取式面巾纸	0000000000000000000	
洁柔小卷纸	0000000000000000000	
洁柔盒纸	0000000000000000000	
蓝月亮洗手液 500ML 2支装	0000000000000000000	
封口袋  9*14 05厚	0000000000000000000	
封口袋  4*6 05厚	0000000000000000000	
封口袋  5*7 05厚	0000000000000000000	
封口袋  7*12 05厚	0000000000000000000	
封口袋  27*30 05厚	0000000000000000000	
封口袋  14*20 05厚	0000000000000000000	
双面泡泡袋	0000000000000000000	
8 05厚	0000000000000000000	
小油性笔	0000000000000000000	
荧光笔	0000000000000000000	
大白板笔	0000000000000000000	
铅笔芯	0000000000000000000	
铅笔	0000000000000000000	
A4电脑纸单层1200张	0000000000000000000	
文件夹	0000000000000000000	
橡皮擦	0000000000000000000	
电池	0000000000000000000	
A4过胶膜6C	0000000000000000000	
乐普升涂改液	0000000000000000000	
A4写字夹板	0000000000000000000	
二页夹	0000000000000000000	
资料盒	0000000000000000000	
资料册	0000000000000000000	
7 05厚	0000000000000000000	
12 05厚	0000000000000000000	
封口袋（ 印三线）4*6 05厚	0000000000000000000	
力士750ML洗发水	0000000000000000000	
手套	0000000000000000000	
洗衣粉	0000000000000000000	
洁厕精	0000000000000000000	
口罩	0000000000000000000	
力士720ML沐浴露	0000000000000000000	
文具胶纸	0000000000000000000	
电机	0000000000000000000	
起版费	0000000000000000000	
狗年桃红旺字利是封（长款）	0000000000000000000	
狗年桃红旺字利是封（短款）	0000000000000000000	
圆形展台	0000000000000000000	
大理石展台	0000000000000000000	
靠墙底柜	0000000000000000000	
试用台展桌	0000000000000000000	
试用台	0000000000000000000	
胶盘	0000000000000000000	
壁柜	0000000000000000000	
网线	0000000000000000000	
礼品柜	0000000000000000000	
条形壁柜	0000000000000000000	
吧台	0000000000000000000	
白板	0000000000000000000	
面包玻璃柜	0000000000000000000	
沙发长凳	0000000000000000000	
1600玻璃柜	0000000000000000000	
背打光地台	0000000000000000000	
1600坐式销售柜	0000000000000000000	
NH1地柜	0000000000000000000	
NH8半身展柜	0000000000000000000	
NH7半身展柜	0000000000000000000	
灰镜柜	0000000000000000000	
人头玻璃柜	0000000000000000000	
系统集成费	0000000000000000000	
海康威视 枪式摄像机	0000000000000000000	
软件技术服务费	0000000000000000000	
阴极锁	0000000000000000000	
22K首饰配件加工费	0000000000000000000	
六类网线	0000000000000000000	
雾面钢底座NH9（360）	0000000000000000000	
狮头柜灯带	0000000000000000000	
壁柜NH14（黄铜拉丝钢）	0000000000000000000	
M1灰色木纹胶板色墙纸座地LOGO（单面）	0000000000000000000	
灯箱NH20（黑底玻璃）	0000000000000000000	
白色大理石纹墙砖LOGO柜	0000000000000000000	
PT950首饰配件	0000000000000000000	
柜台机H3（480）	0000000000000000000	
灰镜柜（多边形）（600）	0000000000000000000	
不锈钢包边内发光水晶字及变压器	0000000000000000000	
925银首饰配件加工费	0000000000000000000	
PT950首饰配件加工费	0000000000000000000	
PVC卡【IC卡】	0000000000000000000	
（小）方形盒外盒	0000000000000000000	
（中）方形盒黑色内芯（单镯）	0000000000000000000	
（中）方形盒黑色内芯（玉镯/大链坠/大手链）	0000000000000000000	
（中）方形盒外盒	0000000000000000000	
MONOLOGUE化妆包	0000000000000000000	
雕刻机配件	0000000000000000000	
清洁剂（洗金水）	0000000000000000000	
清洁剂（洗银水）	0000000000000000000	
贺卡	0000000000000000000	
热敏纸标签	0000000000000000000	
碳带	0000000000000000000	
客凳椅	0000000000000000000	
客凳	0000000000000000000	
气泡袋	0000000000000000000	
系统开发	0000000000000000000	
125365狗年桃红炫彩挂历	0000000000000000000	
125364狗年桃红相框台历	0000000000000000000	
125366狗年福旺窗贴	0000000000000000000	
115724狗年台历利是封DIY套装礼盒	0000000000000000000	
114474包装杂项礼盒包装	0000000000000000000	
115620小手挽纸袋（横）	0000000000000000000	
仿真花	0000000000000000000	
113956小手挽纸袋（竖）	0000000000000000000	
115619大手挽纸袋（横）	0000000000000000000	
包装盒	0000000000000000000	
底板	0000000000000000000	
戒指内玉	0000000000000000000	
颈链内玉	0000000000000000000	
软件	0000000000000000000	
地毯材料	0000000000000000000	
建筑工程服务	0000000000000000000	
珠宝清洁布	0000000000000000000	
清洁剂	0000000000000000000	
天花灯 18眼 白框 27W	0000000000000000000	
展柜灯 500*1000mm	0000000000000000000	
天花灯 4眼（单灯） 黑框 8.4W	0000000000000000000	
T02 双孔灯	0000000000000000000	
T02 双孔灯电源	0000000000000000000	
过渡二代 H14壁柜灯电源	0000000000000000000	
过渡二代 H14壁柜灯直条灯 7W	0000000000000000000	
H14壁柜小射灯 1.8W	0000000000000000000	
E1高柜灯 0.6米	0000000000000000000	
E2地柜灯 1.1米	0000000000000000000	
E2地柜灯 1.6米	0000000000000000000	
天花4眼灯变压器	0000000000000000000	
第三代地柜灯电源	0000000000000000000	
天花灯 4眼（单灯） 白框 8.4W	0000000000000000000	
壁柜小射灯变压器	0000000000000000000	
壁柜直条灯变压器	0000000000000000000	
地柜灯 1.1米右出	0000000000000000000	
地柜灯 1.6米右出	0000000000000000000	
二代1．1米地柜灯	0000000000000000000	
地柜灯 1.1米左出	0000000000000000000	
二代地柜灯 1.6米左出	0000000000000000000	
二代地柜灯 1.6米右出	0000000000000000000	
地柜灯 1.6米左出	0000000000000000000	
展柜灯变压器	0000000000000000000	
二代1.1地柜灯变压器	0000000000000000000	
二代1.6米地柜灯变压器	0000000000000000000	
二代壁柜小射灯	0000000000000000000	
天花灯变压器 6眼	0000000000000000000	
天花灯 6眼（单灯） 白框 13W	0000000000000000000	
天花灯 18眼 黑框 27W	0000000000000000000	
天花灯变压器 4眼	0000000000000000000	
天花灯 6眼（单灯） 黑框 13W	0000000000000000000	
过渡二代 H14壁柜灯	0000000000000000000	
展柜灯 500*500mm	0000000000000000000	
天花灯 4眼（单灯） 香槟金框 8.4W	0000000000000000000	
天花灯 18眼 香槟金框 27W	0000000000000000000	
纸盒	0000000000000000000	
天花灯 18眼 黑框 35W	0000000000000000000	
2013版绒布袋	0000000000000000000	
饰品起版费	0000000000000000000	
天花灯 18眼 香槟金框 35W	0000000000000000000	
广告服务费	0000000000000000000	
天花灯 18眼 白框 35W	0000000000000000000	
2013版绒布锦袋	0000000000000000000	
故宫锦袋	0000000000000000000	
名片包	0000000000000000000	
锦袋中款	0000000000000000000	
锦袋大款	0000000000000000000	
锦袋（电商专用）	0000000000000000000	
4S工具围裙	0000000000000000000	
ING系列黑色绒布锦袋	0000000000000000000	
周大福名贵豪雅真皮腰包	0000000000000000000	
（小）方形盒黑色内芯（戒指）	0000000000000000000	
（小）方形盒黑色内芯（小链坠/耳环/胸针/小手链）	0000000000000000000	
首饰礼盒	0000000000000000000	
吊牌线	0000000000000000000	
数字粒	0000000000000000000	
首饰座	0000000000000000000	
天蝎座红葡萄酒	0000000000000000000	
合成钻鉴别仪	0000000000000000000	
纸盒	0000000000000000000	
IC卡	0000000000000000000	
视频线	0000000000000000000	
光纤收发器	0000000000000000000	
周大福17916非凡旅程宣传片	0000000000000000000	
电子天平	0000000000000000000	
切换器	0000000000000000000	
清洁纸	0000000000000000000	
首饰包装礼盒	0000000000000000000	
水晶戒指盒（打样费）	0000000000000000000	
变压器	0000000000000000000	
仓储服务	0000000000000000000	
保温杯（两次打样费）	0000000000000000000	
柜台维修	0000000000000000000	
手动轮椅	0000000000000000000	
饰品配件	0000000000000000000	
配件	0000000000000000000	
卫衣	0000000000000000000	
维修材料	0000000000000000000	
道具	0000000000000000000	
咖啡胶囊	0000000000000000000	
景田纯净水	0000000000000000000	
设计服务费	0000000000000000000	
电源适配器	0000000000000000000	
摄像头	0000000000000000000	
耳麦	0000000000000000000	
住宿	0000000000000000000	
消防维保服务费	0000000000000000000	
首饰包装盒	0000000000000000000	
六类低烟无卤网线	0000000000000000000	
首饰座	0000000000000000000	
（中）方形盒内芯（小套装）	0000000000000000000	
（中）方形盒内芯（玉镯/大链坠/大手链）	0000000000000000000	
(小)方形盒内芯(戒指)	0000000000000000000	
（中）方形盒（玉镯/大链坠/大手链）	0000000000000000000	
双镯盒	0000000000000000000	
（小）方形盒内芯（小链坠/耳环/胸针/小手链）	0000000000000000000	
（小）方形盒	0000000000000000000	
（中）方形盒（单镯）	0000000000000000000	
工具类什项（手镯盆）	0000000000000000000	
工具类什项（介子盆）	0000000000000000000	
工具类什项（项链盆）	0000000000000000000	
工具什项（货盆）	0000000000000000000	
服装	0000000000000000000	
壁柜层台	0000000000000000000	
四方路锥（含印字）	0000000000000000000	
反光背心	0000000000000000000	
灭火器箱及消防栓箱封条	0000000000000000000	
警示带	0000000000000000000	
视频监控智能巡检系统	0000000000000000000	
键盘	0000000000000000000	
佳能黄色墨盒	0000000000000000000	
耐力色带架	0000000000000000000	
惠普鼓粉组件	0000000000000000000	
佳能青色墨盒	0000000000000000000	
佳能品红色墨盒	0000000000000000000	
运送服务费	0000000000000000000	
佳能染料黑色墨盒	0000000000000000000	
佳能颜料黑色墨盒	0000000000000000000	
派件服务费	0000000000000000000	
爱信诺打印机色带	0000000000000000000	
联普达鼓粉组件	0000000000000000000	
HDMI 分配器	0000000000000000000	
HP 服务器硬盘	0000000000000000000	
手写板	0000000000000000000	
MW-2 猫王.小王子FM/蓝牙 便携音箱	0000000000000000000	
MAO KING 猫王小王子原木底座	0000000000000000000	
吊灯	0000000000000000000	
联想 笔记本	0000000000000000000	
花木租赁费	0000000000000000000	
925银首饰配件	0000000000000000000	
花木养护服务费	0000000000000000000	
设计服务周大福荟馆媒传报道项目服务费	0000000000000000000	
更换数字振动器	0000000000000000000	
THINKPad笔记本电脑	0000000000000000000	
建筑装饰服务	0000000000000000000	
维保费	0000000000000000000	
展览服务	0000000000000000000	
电路接插件（六类非屏蔽模块）	0000000000000000000	
设计	0000000000000000000	
纯银	0000000000000000000	
住宿服务	0000000000000000000	
韩国大酱（好餐得）	0000000000000000000	
米酒盒子	0000000000000000000	
防水围裙（粉色）	0000000000000000000	
海氏海诺创口贴轻巧便利型	1070308010000000000	
同仁堂启脾丸  北京同仁堂	1070304010000000000	
MZJ268L手动铆装机	1090222060000000000	
提红和蛤	1040201240000000000	
玻璃钢公仔	0000000000000000000	
森梭帽蛤	1040201240000000000	
哈士奇HUSKYIDEAS SC-46GEA	1090414990000000000	
透明胶带（大）	0000000000000000000	
吸油纸(鸽子纸垫)	0000000000000000000	
剪子	0000000000000000000	
一次性纸杯（龙达）	0000000000000000000	
男棒球服	0000000000000000000	
前厅.厨房帽子	0000000000000000000	
一次性厨师帽	0000000000000000000	
清洁布	0000000000000000000	
玻璃窗刮	0000000000000000000	
艺康消毒粉	0000000000000000000	
iNeed Espresso N3	1090314010000000000	
蓝牙打印机	1060301020100000000	
MZJ20Y全自动铆装机（金蝶20周年纪念版）	0000000000000000000	
智慧记短信包	1060301020100000000	
"云昆,舒肝散  昆明中药"	1070304090000000000	
"腾药,知柏地黄丸(水蜜丸)"	1070304010000000000	
霍尼韦尔  空气检测器	1090511020000000000	
DELL服务器	0000000000000000000	
双机软件	0000000000000000000	
半身展柜7NH	0000000000000000000	
灯箱NH10	0000000000000000000	
装修工程	0000000000000000000	
食品	0000000000000000000	
饮品饮料	0000000000000000000	
钢板 45#	1080207070000000000	
柴油机整机	1090201070000000000	
柴油机整机	1010101080000000000	
钢板 45#	0000000000000000000	
小学学历教育服务	0000000000000000000	
致良知经典读诵本	1060201019900000000	
育之缘片（0.9g*12片）	1030208990000000000	
KIS专业版服务包	3040201040000000000	
云租赁服务	0000000000000000000	
葡萄籽维E软胶囊（500mg*90粒）	1030208990000000000	
锌硒宝片（0.25g*100片）	1030208990000000000	
铁之缘片（0.3g*10片*8板）	1030208990000000000	
破壁灵芝孢子粉（1g*20粒/袋）	1030208990000000000	
蓝莓叶黄素酯压片糖果（0.8g*60片）	1030208990000000000	
蜂胶胶囊（0.5g*90粒）	1030208990000000000	
钙之缘片（0.35g*100片）	1030208990000000000	
乳酸钙颗粒（5g*24袋）	1030208990000000000	
锌硒宝片（0.25g*10片*8板）	1030208990000000000	
针叶樱桃压片糖果（1g*60片）	1030208990000000000	
厨房电子称	1090417010000000000	
锡纸	1090417010000000000	
玛咖压片糖果（0.5g*60片）	1030208990000000000	
益生菌复合果蔬酵素粉（5g*5袋）	1030208990000000000	
粉小鸟抱枕40*30CM	1040201240000000000	
草和扣套	1040201240000000000	
迪米妮和扣套	1040201240000000000	
抽象针尿布袋36*26CM	1040201240000000000	
雪糕六层纱背睡袋	1040201240000000000	
王子草小睡袋	1040201240000000000	
草圆帽	1040201240000000000	
小床凉席	1040201240000000000	
象粉沙汗垫（2件装）	1040201240000000000	
女薄袜（3双装）	1040201240000000000	
迪米妮和蛤	1040201240000000000	
森红尿垫	1040201240000000000	
婴口肩	1040201240000000000	
森粉大被	1040201240000000000	
森红小床笠	1040201240000000000	
婴小床围	1040201240000000000	
梦小床包	1040201240000000000	
梦尿垫	1040201240000000000	
针尿垫	1040201240000000000	
森咖口肩	1040201240000000000	
S码*18包*120抽*三层	1060105040000000000	
植物精华洗衣液300ml（瓶装）	1040201240000000000	
OPPO手机R11s新年红新年定制版64G+4G	109050501	
OPPO手机R11S全网通黑色64GB	109050501	
OPPO手机R11S全网通香槟色64GB	109050501	
品种板 Q345C	1060101030000000000	
品种板 Q235C	1060102000000000000	
品种板 Q235C	3040502020302000000	
品种板 Q235C	1060101030000000000	
品种板 Q235C	3040502020200000000	
RM01B热铆凭证封套(225×142包角)	0000000000000000000	
RM05热铆凭证封套(243×142)	0000000000000000000	
KP-J101K激光空白记账凭证	0000000000000000000	
KZ-J102激打明细帐(297ⅹ210)	0000000000000000000	
KP-J101激打金额记帐凭证(210ⅹ140)	0000000000000000000	
268钻刀(适用于268，268M机器)	0000000000000000000	
168专用钻刀（进口）	0000000000000000000	
KP-Z105K针式金额记帐凭证(240ⅹ114)	0000000000000000000	
K02-2 80列业务单据-2联单（两等份）（241*140）	0000000000000000000	
K02-4 80列业务单据-4联单（两等份）（241*140）	0000000000000000000	
MNB-J103迷你包-激光103	0000000000000000000	
KP-J103激打金额记账凭证(240ⅹ140)	0000000000000000000	
KP-J105激打金额记账凭证(240ⅹ120)	0000000000000000000	
122包角)	0000000000000000000	
RM-BJB包角边	0000000000000000000	
299包角)	0000000000000000000	
212包角)	0000000000000000000	
98系列专用钻刀RM9850D6	0000000000000000000	
98系列专用尼龙管RM9850G6	0000000000000000000	
KP-Z103针打金额记账凭证(241ⅹ140)	0000000000000000000	
RK03入库单（一式三联 175*95）	0000000000000000000	
CK03出库单（一式三联 175*95）	0000000000000000000	
机器维护费	0000000000000000000	
蓝牙便携式手持打印机：FP-P58B（58mm）	3040502020300000000	
弗毛低领套衣	1040201240000000000	
RM-H综合档案封套(299×212)	0000000000000000000	
信息服务费	3040502020400000000	
OPPO手机R11s Plus香槟色	109050501	
柴油机整机	1090102050000000000	
80KW 柴油机整机	1090102990000000000	
90KW 柴油机整机发电机	1090102010000000000	
探梭短外套	1040201240000000000	
爱普生（EPSON）CB-X31 办公 投影  无机（3LCD芯片 3200流明 XGA分辨率HDMI）	0000000000000000000	
Defy 3	1090314010000000000	
50KW 柴油机整机	1090201070000000000	
80KW 柴油机整机	1090101010000000000	
柴油机整机	1010101060000000000	
复印机租赁费	0000000000000000000	
广告代理费	0000000000000000000	
著作权登记费	0000000000000000000	
霍尼韦尔  扫描枪	1090511020000000000	
软件服务费201802	0000000000000000000	
软件服务费201801	0000000000000000000	
票据扫描识别系统（L7280+多张）	0000000000000000000	
iFun Duo	1090314010000000000	
RM06B热铆凭证封套(243×122包角)	0000000000000000000	
MZJ168手动铆装机	0000000000000000000	
K01-3 80列业务单据-3联单（一等份）（241*280）	0000000000000000000	
168专用钻刀	0000000000000000000	
x68专用尼龙管	0000000000000000000	
KP-J102激打数量/外币记帐凭证(210ⅹ140)	0000000000000000000	
SJ03-A收据（一式三联单栏 175*95）	0000000000000000000	
RM02B热铆账簿封套A(299×212)	0000000000000000000	
K30手动铆装机	0000000000000000000	
装订机配件	0000000000000000000	
