山糜子	1030199000000000000	
细料（料包）青岛柏兰	1030206040000000000	
玉米	1030203010000000000	
冷面面粉	1030203010000000000	
玉米面条	1030203010000000000	
辣串（干料）	1030206040000000000	
小鱼花生	1030199000000000000	
蒸明太鱼	1030199000000000000	
2次抹布	1060512040000000000	
家福酱油（申联）	1030206040000000000	
拌牛肉料	1030206040000000000	
芝麻面	1030206040000000000	
烤串机变压器（24V）	1090124080000000000	
烤串机平行开关	1090124080000000000	
夏前厅男服务员服	1040201990000000000	
烤串机电机（24V）	1090124080000000000	
折叠烧烤炉（丰茂）	1090417010000000000	
鸡丸子料	1030206040000000000	
小苏打（云鸟）	1030206040000000000	
面碗1307	1090417010000000000	
韩国冷面碗	1090417010000000000	
丰茂胸徽	1060105020000000000	
餐盘1282	1090417010000000000	
三角分菜盘1281	1090417010000000000	
三格碟1277	1090417010000000000	
冷面汤勺	1090417010000000000	
红把刀	1090417010000000000	
木铲子	1090417010000000000	
铁丝方麻布	1060512990000000000	
苏子叶	1030199000000000000	
份数盒	1060512990000000000	
20g量勺（冷面勺）	1090417010000000000	
木盘（明档展示柜）	1090417010000000000	
冷面原汁（延吉店）	1030206040000000000	
山楂片（八起山）	1030199000000000000	
微波炉玉米花（沈农）	1030199000000000000	
味素（味元之）	1030206040000000000	
老抽王（海天）	1030206040000000000	
高醋王（天池）	1030206040000000000	
玉米伴侣（百果飘香）	1030206040000000000	
辣椒面（粗）	1030206040000000000	
大酱（考世茂）	1030206040000000000	
年糕条（龙井）	1030203010000000000	
牛肋排（蜀海）	1030107019900000000	
大红虾	1010303029900000000	
土鸡蛋	1010303029900000000	
鲜蕨菜	1030199000000000000	
羊后腿（大都）	1030107019900000000	
羊条	1030107019900000000	
羊排（苏尼特）	1030107019900000000	
羊肝	1030107019900000000	
羊后腿（蜀海）	1030107019900000000	
品味·舍得38%vol 250ml×12	0000000000000000000	
蜜汁鸡翅料	1030206040000000000	
锅巴（品香）	1030199000000000000	
有机大米箱装	1030203010000000000	
烧烤串料	1030206040000000000	
鸽子湿料	1030206040000000000	
麻辣油	1030206040000000000	
明太鱼料包	1030206040000000000	
筋皮（进口）	1030107019900000000	
牛肋排（乌拉圭）	1030107019900000000	
醉蟹钳	1010303029900000000	
羊酱	1030206040000000000	
萝卜条	1030199000000000000	
陈醋海带	1030199000000000000	
鲜羊肉	1030107019900000000	
鲜牛肋排	1030107019900000000	
鲜猪心管	1030107019900000000	
鲜筋皮	1030107019900000000	
精品五花肉	1030107019900000000	
精品干豆腐	1030107019900000000	
精品猪皮	1030107019900000000	
彩色餐盘	1090417010000000000	
馒头（营业）	1030203010000000000	
墨鱼丸（富新香）	1010303029900000000	
猪心脏	1030107019900000000	
牛肉(温面用）	1030107019900000000	
牛里脊	1030107019900000000	
牛筋	1030107019900000000	
猪腰子	1030107019900000000	
猪心管（个人）	1030107019900000000	
月牙骨（华正）	1030107019900000000	
松阪肉	1030107019900000000	
金钱骨（味千）	1010303029900000000	
鸡胗（大润）	1010303029900000000	
鱿鱼（味千）	1010303029900000000	
羊肉	1030107019900000000	
长寿面	1030203010000000000	
香肠（优一品）	1010303029900000000	
把齐鱼	1010303029900000000	
带盖锡纸盒（肯麦多）	1090417010000000000	
淀粉（韩国）	1030206040000000000	
酱牛肉	1030199000000000000	
鲜板筋	1030107019900000000	
辣椒酱（英潮）	1030206040000000000	
鸡翅（味千）	1010303029900000000	
鸡爪（味千）	1010303029900000000	
芝士年糕	1030203010000000000	
蓝莓	1010115019900000000	
羊腰子	1030107019900000000	
羊尾油	1030107019900000000	
小保温箱	1090417010000000000	
鲜牛鞭	1030107019900000000	
鱼豆腐	1010303029900000000	
鸡中宝（安心）	1010303029900000000	
香蕉	1010115019900000000	
不带盖锡纸盒	1060512990000000000	
精品去皮五花肉	1030107019900000000	
黄把刀	1090417010000000000	
套勺	1090417010000000000	
霍尼韦尔 扫描枪OH4502-1-1USB二维无线（黑）	1090511020000000000	
225克浙江颂康竹香低钠盐(40包纸箱）	1030210010000000000	
实施服务费	3040201990000000000	
PUREENJOY 静享灭蚊灯PE-F102绿	1090424040000000000	
320克茶卡牌冰晶大青盐（60包纸箱）	1030210010000000000	
320克茶卡牌藏青盐（60包纸箱）	1030210010000000000	
8H-M5 1.8m双胶床垫加厚版	1040105070000000000	
8H-H2 四季蝶形护颈记忆枕	1040105070000000000	
"水仙牌,风油精"	1070304990000000000	
欧洁消毒酒精	1070223010000000000	
汽车租赁费	0000000000000000000	
乙酸乙酯	0000000000000000000	
生态·沱牌特曲42%vol 500ml×6	1030302000000000000	
生态·沱牌天曲42%vol 500ml×6	1030302000000000000	
足金饰品	1060509010000000000	
黄金工艺品摆件	1060502040000000000	
足金工艺品摆件	1060502040000000000	
黄金饰品	1060509010000000000	
K金镶嵌首饰	1060509010000000000	
华为智能儿童手表 K2-G00 田园粉	1090505990000000000	
沙宣850瓦特负离子热风造型器VSAS80PICN	1090419010000000000	
九阳电饭煲F-40T5	1090417010000000000	
"鼎康,党参"	1070303010000000000	
"白云山,何济公阿咖酚散"	1070302070000000000	
参观费	0000000000000000000	
"惠优喜,鳕鱼肝油软胶囊"	1030208990000000000	
"络活喜,苯磺酸氨氯地平片"	1070302050000000000	
"以岭,参松养心胶囊"	1070304080000000000	
"天士力,复方丹参滴丸"	1070304010000000000	
18K金镶嵌饰品修理费	0000000000000000000	
收银窗口（800）	0000000000000000000	
M1灰色底木纹胶板色座地LOGO（单面）	0000000000000000000	
2018供应商大会活动策划费	0000000000000000000	
半宝石	0000000000000000000	
贝壳	0000000000000000000	
证书服务费	0000000000000000000	
PH试纸	0000000000000000000	
床单四件\花间轻语	0000000000000000000	
床单四件\聆听花开	0000000000000000000	
床单四件\如沐晨风	0000000000000000000	
法兰绒毯/秘密后花园	0000000000000000000	
法兰绒毯/哈尼的表白	0000000000000000000	
法兰绒毯/时空幻境	0000000000000000000	
法兰绒毯/西瓜派	0000000000000000000	
法兰绒毯/时尚季	0000000000000000000	
婉安空调被	0000000000000000000	
决明子健眠枕第二代	0000000000000000000	
视频制作	0000000000000000000	
联名卡	0000000000000000000	
现金券	0000000000000000000	
奖状	0000000000000000000	
报警系统维护保养服务费	0000000000000000000	
狮头柜射灯	0000000000000000000	
展柜射灯	0000000000000000000	
1.2米地柜灯电源	0000000000000000000	
1.2米地柜灯	0000000000000000000	
消防剪钳	0000000000000000000	
绝缘鞋	0000000000000000000	
大彩盒	0000000000000000000	
首饰礼盒	0000000000000000000	
探照灯	0000000000000000000	
金属探测仪	0000000000000000000	
17916背板画（一大四小）	0000000000000000000	
Hello kitty粉色几何形地柜（耳环款）（含内芯）（110*35*110）	0000000000000000000	
Hello kitty粉色几何形地柜（手绳款）（含内芯）（110*35*110）	0000000000000000000	
Melody背板画（一大二小）	0000000000000000000	
T24 洗墙灯内置电源	0000000000000000000	
能量色散X荧光光谱仪	0000000000000000000	
天瑞X荧光光谱仪贵金属成分分析软件V2.0	0000000000000000000	
天瑞Ｘ荧光光谱仪RoHS软件V2.0	0000000000000000000	
爱信诺打印机色带	0000000000000000000	
富士施乐黄色粉盒	0000000000000000000	
富士施乐洋红色粉盒	0000000000000000000	
富士施乐青色粉盒	0000000000000000000	
2010版男夏外套	0000000000000000000	
什项3	0000000000000000000	
制服什项2	0000000000000000000	
2010版女夏裤	0000000000000000000	
2010版男夏裤	0000000000000000000	
千里江山·杯	0000000000000000000	
千里江山·手绘杯	0000000000000000000	
千里江山·成套茶具	0000000000000000000	
香山 EB829HJ 电子称人体秤 体重秤（至酷黑）	0000000000000000000	
Juvil环保袋	0000000000000000000	
科沃斯（Ecovacs）地宝魔钻(BFD-wwt) 扫地机器人家用吸尘器全自动智能拖地机	0000000000000000000	
美的（Midea）除螨仪B3手持床上家用吸尘器VM1711	0000000000000000000	
小熊（bear）电炖锅 电炖盅微电脑BB煲煮粥炖汤煲汤锅 DDG-D20M1 2L	0000000000000000000	
铂金展柜层台背板	0000000000000000000	
铂金系列地柜	0000000000000000000	
LAGERB?R拉格巴 装饰用花盆 6 粉红色 AP	0000000000000000000	
多肉芦荟属 盆栽植物 6 综合 CNHK	0000000000000000000	
卡特耶 盆栽植物 6 仙人掌/杂样 3件 CNHK	0000000000000000000	
伊波利 附盖储物盒 9x8x6 浅绿 AP	0000000000000000000	
贾斯迪纳 N 垫子 35/42x40x4.0 绿色 AP JP	0000000000000000000	
贾斯迪纳 垫子 35/42x40x4.0 自然色 AP JP	0000000000000000000	
GESTALTA吉特达 N 木人 33 本色 AP CN	0000000000000000000	
达夫利 酒吧凳 63-74 黑色 AP JP	0000000000000000000	
ANILINARE 安妮丽娜睿 笔记本 17x13 白色/绿色 AP	0000000000000000000	
DJUNGELSKOG 尤恩格斯库格 平织地毯 100 鸟/蓝色 AP	0000000000000000000	
多玛 洒水瓶 35 cl 绿色 1802 AP	0000000000000000000	
于特莱卡 长桌布 36x180 海草 AP	0000000000000000000	
M?RIT 马里特 N 长桌布 35x130 粉红色 AP	0000000000000000000	
F?RGRIK法格里克 大杯 25 cl 浅绿 AP	0000000000000000000	
F?RGRIK法格里克 大杯 25 cl 天蓝色 AP JP	0000000000000000000	
斯考科尔 平板支架 16x10x18 黄色 AP CN	0000000000000000000	
芬斯迪 长桌布 40x140 多色 AP JP	0000000000000000000	
艾斯巴特 平板支架 25x25 白色 AP CN	0000000000000000000	
布拉达 笔电支架 42x31 黑色 AP CN	0000000000000000000	
背景调查服务费	0000000000000000000	
婚嫁店单戒盒	0000000000000000000	
2018年4月物业管理费	0000000000000000000	
2018年3月厂房水电费	0000000000000000000	
扫描枪	0000000000000000000	
戏戒盒	0000000000000000000	
展示箱	0000000000000000000	
塑料弹力绳	0000000000000000000	
婚嫁店吊坠盒	0000000000000000000	
圆皮椅	0000000000000000000	
银样板	0000000000000000000	
电商 FSL 吸顶灯光源 220V18W57K 芯意系列 省电王三晶款	0000000000000000000	
武汉世贸增补层台	0000000000000000000	
2018年4月厂房租金	0000000000000000000	
业务促销服务费	0000000000000000000	
"立维素,维生素K2软胶囊"	1030208990000000000	
"皮炎平,复方醋酸地塞米松乳膏"	1070302100000000000	
卤鸭头【小盒】	0000000000000000000	
卤鱿鱼【小盒】	0000000000000000000	
卤鸭脖【大盒】	0000000000000000000	
优诺优丝草莓果粒	0000000000000000000	
汲自然鲜榨橙汁	0000000000000000000	
快乐猫（KLM）金属网垃圾桶 厨房卫生间家用清洁桶 办公环保纸篓φ235mm 9L TS102	0000000000000000000	
餐饮票	0000000000000000000	
住宿费用	0000000000000000000	
华为手机 畅享8 全网通 32G  黑	1090505010000000000	
云南白药胶囊	1070304080000000000	
"同仁堂,舒筋活血片"	1070304040000000000	
"飞赛乐,盐酸苯环壬酯片"	1070302050000000000	
"健之佳,速协安血塞通分散片"	1070304040000000000	
金钻喜安智较大婴儿配方奶粉2阶段(适用于6-12个月婴儿)	1030204020000000000	
"健之佳,医用垫单(妇科垫巾)"	1060105040000000000	
"代文,缬沙坦胶囊"	1070302060000000000	
"健之佳,上臂式电子血压计"	1090245010000000000	
华为平板电脑 M5 8.4寸 全网通 (64GB+4GB)  香槟金	1090509010000000000	
新针短袖套衣	1040201240000000000	
王幻织条短拆裤	1040201240000000000	
其他费	0000000000000000000	
痛畀贴(跌打损伤型)	1070308010000000000	
华为5V1A手机带线充电器 白色	1090599000000000000	
"腾药,六味地黄丸"	1070304010000000000	
"康美药业,胖大海"	1070303010000000000	
保针短帽外套	1040201240000000000	
爱克帖(痛风帖)	1070308010000000000	
"精朗迪,碳酸钙D3颗粒"	1070302070000000000	
"三精,双黄连口服液"	1070304070000000000	
"伊可新,维生素AD滴剂(0-1岁)"	1070302060000000000	
复方感冒灵颗粒	1070304020000000000	
"3X,医用防护口罩(M码)"	1040111020000000000	
三星液晶电视	0000000000000000000	
92#车用汽油(V)	0000000000000000000	
92#车用汽油(V)	0000000000000000000	
95#车用汽油(V)	0000000000000000000	
其他未列明水果	0000000000000000000	
"力平之,非诺贝特胶囊"	1070302060000000000	
"拜新同,硝苯地平控释片"	1070302080000000000	
安佳(Anchor)新西兰进口卓冉5.7g蛋白质/100mL高钙高蛋白调制乳 250mL*24原箱装	0000000000000000000	
华为手机 畅享8 Plus 全网通 64G 黑色	1090505010000000000	
"云昆,舒肝散"	1070304090000000000	
杜蕾斯天然胶乳橡胶避孕套(紧型超薄装)	1070302150000000000	
"博泰维康,维生素C片"	1070302050000000000	
"海王,维生素B2片"	1070302050000000000	
"双鲸,维生素A软胶囊"	1070302060000000000	
"中新,维生素B6片"	1070302050000000000	
信龙开塞露	1070302140000000000	
"扶他林,双氯芬酸二乙胺乳胶剂"	1070302100000000000	
"康忻,富马酸比索洛尔片"	1070302050000000000	
"雅施达,培哚普利叔丁胺片"	1070302050000000000	
提蓝短套衣	1040201240000000000	
海针圆领背心	1040201240000000000	
华为手机 nova 2s 全网通 6GB+64GB 曜石黑	1090505010000000000	
HUAWEI P20 全网通 6GB+128GB 香槟金	1090505010000000000	
餐饮服务餐饮费	0000000000000000000	
"恒健,开塞露(含甘油)"	1070302140000000000	
"优思弗,熊去氧胆酸胶囊"	1070302060000000000	
泮托拉唑钠肠溶片	1070302050000000000	
"帕夫林,白芍总苷胶囊"	1070302060000000000	
漫梭短袖裙	1040201240000000000	
英针背裙	1040201240000000000	
邦迪防水创可贴	1070308010000000000	
"稳健医疗,医用护理口罩(长方形挂耳型)"	1070308010000000000	
人血白蛋白	1070307079900000000	
"诺斯清,生理性海水鼻腔护理喷雾器"	1090245990000000000	
"昆中药,舒肝颗粒(低糖型)"	1070304020000000000	
云南象山乙醇消毒液(带喷头)	1070301190000000000	
"中鑫,复方尿维氨滴眼液"	1070302090000000000	
聪滋摩尔农庄饮料	1030208990000000000	
"升和,银黄颗粒"	1070304020000000000	
"莱泰,猴耳环消炎颗粒"	1070304020000000000	
"青峰,山香圆片"	1070304040000000000	
"葫芦爸,肠炎宁胶囊"	1070304080000000000	
法国原装进口 荷兰乳牛脱脂纯牛奶（零脂肪）200ml*36 蓝钻整箱装	0000000000000000000	
HUAWEI P20硅胶保护壳（黑色）	1070213020000000000	
"健得,热炎宁合剂"	1070304070000000000	
足光散	1070304090000000000	
"金达克宁,酮康唑乳膏"	1070302100000000000	
"伊可新,维生素AD滴剂(1岁以上)"	1070302060000000000	
"葫芦娃,小儿肺热咳喘颗粒"	1070304020000000000	
抗病毒口服液(儿童型)	1070304070000000000	
森咖抱被	1040105080000000000	
贝背短套	1040201240000000000	
云棉红长圆领套	1040201240000000000	
翼支付	0000000000000000000	
"小林冰宝贴,医用退热贴(儿童6片装)"	1070308010000000000	
"香雪,夏桑菊颗粒"	1070304020000000000	
"日田,清火栀麦片"	1070304040000000000	
九阳电饭煲F-40T12	1090417010000000000	
品味·舍得52%vol 500ml×6(餐饮版)	1030302000000000000	
柔和·沱牌优曲33%vol 500ml×6	0000000000000000000	
沱牌原浆酒33%vol 500ml×6(盒装)	0000000000000000000	
货物名称	3213312000000000000	
400克雪天腌制盐(50包纸箱)	1030210010000000000	
生态·沱牌特曲38%vol 500ml×6	1030302000000000000	
稻花香52°金珍三号	1030302000000000000	
320克雪天岩盐(50包纸箱)	1030210010000000000	
500克雪天自然海晶盐(50包彩编)	1030210010000000000	
智慧·舍得（餐饮版）52%vol 500ml×6	1030302000000000000	
九阳电烤箱KX-21J10	1090417020000000000	
九阳电饭煲JYF-40FS33	1090417010000000000	
九阳电压力煲Y-50C11	1090417010000000000	
吸油烟机	0000000000000000000	
OPPO手机R15星云礼盒	1090505010000000000	
舍得52%vol 5000ml×1(30年生态陈酿)	1030302000000000000	
杜蕾斯天然胶乳橡胶避孕套(活力装)	1070302150000000000	
品味·舍得52%vol 1000ml×4（品鉴装）	1030302000000000000	
福临门金典优良香粘米	1030102019900000000	
猪仔	1010301010000000000	
缤针短裤	1040201240000000000	
云棉长对襟（2件装）	1040201240000000000	
6.01E+18	6010000000000000000	
空调维护费	0000000000000000000	
空调电费	0000000000000000000	
开发服务费	3040101000000000000	
"汤臣倍健,牛初乳加钙咀嚼片"	1030208990000000000	
我喜欢生命本来的样子	1060201019900000000	
公交地铁一卡通充值	6010000000000000000	
英针圆领短套衣	1040201240000000000	
空针短袖套衣	1040201240000000000	
HUAWEI 5A 数据线 白色	1090599000000000000	
支架（适用于5145)	1090511020000000000	
"海王金得菲,氨酚氯雷伪麻缓释片"	1070302080000000000	
"健之佳,抗病毒口服液"	1070304070000000000	
"健之佳,苯磺酸氨氯地平片"	1070302050000000000	
"薇诺娜,透明质酸修护生物膜"	1070223020000000000	
"太平,曲安奈德益康唑乳膏"	1070302100000000000	
320克雪天茶卡大青盐(50包纸箱)	1030210010000000000	
男裤	1040201120000000000	
长沙新世纪五味丰20L大豆油	1030105010100000000	
稻花香42°珍品小酒	1030302000000000000	
五俏玉米胚芽油	1030105010400000000	
舍之道38%vol 1000ml×4（品鉴装）	0000000000000000000	
试样加工费	0000000000000000000	
氮气	0000000000000000000	
400克雪天深井精盐	1030210010000000000	
龙牌小炒肉	1030206020000000000	
莲花味精25kg	1030206040000000000	
爱国者（aigo） 嘉年华V2 黑色 MICRO机箱（支持MICRO ATX主板/标配额定功率250W	0000000000000000000	
鑫谷（Segotep）额定300W 核动力-巡洋舰C5电源（被动式PFC/宽幅/背线/静音风扇/	0000000000000000000	
320克雪天螺旋藻碘盐(50包纸箱)	1030210010000000000	
GIANT捷安特夹片（近视眼镜）翻镜	1090314010000000000	
爱毛长袖套衣	1040201240000000000	
尊毛马夹	1040201240000000000	
保毛长外套	1040201240000000000	
浏阳河珍品30年	1030302000000000000	
320克雪天古生代岩盐(50包纸箱)	1030210010000000000	
热针长袖套衣	1040201240000000000	
梦男和蛤（2件装）	1040201240000000000	
奇梭长裤	1040201240000000000	
品味·舍得52%vol 100ml×24(简装)	1030302000000000000	
"安博诺,厄贝沙坦氢氯噻嗪片"	1070302050000000000	
"健之佳,藿香正气胶囊"	1070304080000000000	
"泻利停,颠茄磺苄啶片"	1070302050000000000	
PN-989 银色 简配	1090505990000000000	
PN-913 星光黑 简配	1090505990000000000	
PN-913 星光白 简配	1090505990000000000	
PN-999 白色 （简配）	1090505990000000000	
BW-228 15.6英寸电脑包 灰色	1040303020000000000	
BW-228 13.3英寸电脑包  黑色	1040303020000000000	
莱弗世（经典系列）笔记本内胆包15.6寸灰色	1040303020000000000	
BW-186 15-16寸电脑包 灰色	1040303020000000000	
PN-929 黑色 (简配）	1090505990000000000	
Apusic应用服务器标准版V6.0	1060301010100000000	
金蝶EAS系统软件V8.2	1060301010100000000	
标准支持服务	3040201990000000000	
开发服务	3040201010000000000	
三折页（一）	0000000000000000000	
三折页（二）	0000000000000000000	
用车平台服务费	0000000000000000000	
汽油	0000000000000000000	
金蝶K/3 Cloud企业管理服务平台软件V6.2	1060301010100000000	
华为笔记本电脑	1090509010000000000	
舍得酒38%vol 1000ml×4(舍得智慧讲堂·限量版纪念酒)	1030302000000000000	
联想（ThinkVision）X27q 27英寸 纤薄窄边框 QHD2K分辨率 99%sRGB 电脑显示器（	0000000000000000000	
PE-D017粉静享电网灭蚊灯	1090424040000000000	
商用灭蚊灯QTX-16S白色	1090424040000000000	
哈士奇HUSKYIDEAS BC-46SMA	1090414990000000000	
咽立爽口含滴丸	1070304010000000000	
"百灵鸟,骨力胶囊"	1070304080000000000	
"健之佳,维生素C片"	1070302050000000000	
龙虎清凉油	1070304120000000000	
"老拨云堂,拨云锭"	1070304990000000000	
300年窖龄·舍得52%vol 600ml×6	1030302000000000000	
吞之乎53%vol 750ml×6(酱香·黑瓷描金)	1030302000000000000	
吞之乎52%vol 450ml×2×1((陈香型测试版)	1030302000000000000	
生态·沱牌天曲52%vol 500ml×6(品鉴装)	1030302000000000000	
沱牌特曲52%vol 500ml×6(品鉴装)	1030302000000000000	
